x-axis,1
second,Volt
+61.6062E-09,-3.7438631125411E+00
+61.7625E-09,-3.5794410037493E+00
+61.9187E-09,-3.4200440205319E+00
+62.0750E-09,-3.2642651277279E+00
+62.2312E-09,-3.1113003052456E+00
+62.3875E-09,-2.9641646284295E+00
+62.5437E-09,-2.8162249315215E+00
+62.7000E-09,-2.6741143802797E+00
+62.8562E-09,-2.5297927737852E+00
+63.0125E-09,-2.3904962928650E+00
+63.1687E-09,-2.2534108671976E+00
+63.3250E-09,-2.1127073511166E+00
+63.4812E-09,-1.9720038350356E+00
+63.6375E-09,-1.8327073541154E+00
+63.7937E-09,-1.6956219284480E+00
+63.9500E-09,-1.5563254475278E+00
+64.1062E-09,-1.4192400218604E+00
+64.2625E-09,-1.2799435409402E+00
+64.4187E-09,-1.1470792207551E+00
+64.5750E-09,-1.0214510813971E+00
+64.7312E-09,-898.6370123607E-03
+64.8875E-09,-784.4661593121E-03
+65.0437E-09,-676.7274669986E-03
+65.2000E-09,-577.6319906730E-03
+65.3562E-09,-487.7827454041E-03
+65.5125E-09,-415.2199321109E-03
+65.6687E-09,-354.1144051271E-03
+65.8250E-09,-308.0842548662E-03
+65.9812E-09,-274.3154110068E-03
+66.1375E-09,-248.3857630432E-03
+66.2937E-09,-237.5314918027E-03
+66.4500E-09,-240.3455621242E-03
+66.6062E-09,-253.2098835945E-03
+66.7625E-09,-276.1244562133E-03
+66.9187E-09,-309.0892799808E-03
+67.0750E-09,-350.6973197362E-03
+67.2312E-09,-395.9234499051E-03
+67.3875E-09,-442.5566152348E-03
+67.5437E-09,-492.8078709780E-03
+67.7000E-09,-541.6520915604E-03
+67.8562E-09,-585.4711865685E-03
+68.0125E-09,-624.2651560022E-03
+68.1687E-09,-658.0339998617E-03
+68.3250E-09,-683.9636478252E-03
+68.4812E-09,-699.0390245482E-03
+68.6375E-09,-709.8932957888E-03
+68.7937E-09,-708.4862606280E-03
+68.9500E-09,-700.6470647321E-03
+69.1062E-09,-684.1646528483E-03
+69.2625E-09,-662.6571153903E-03
+69.4187E-09,-636.1244523579E-03
+69.5750E-09,-605.9736989120E-03
+69.7312E-09,-574.4159103052E-03
+69.8875E-09,-540.6470664458E-03
+70.0437E-09,-510.4963129999E-03
+70.2000E-09,-480.3455595539E-03
+70.3562E-09,-453.0088764296E-03
+70.5125E-09,-432.9083741323E-03
+70.6687E-09,-414.2149069958E-03
+70.8250E-09,-400.5465654337E-03
+70.9812E-09,-391.9033494458E-03
+71.1375E-09,-388.2852590323E-03
+71.2937E-09,-389.6922941931E-03
+71.4500E-09,-394.7174197674E-03
+71.6062E-09,-401.1495805025E-03
+71.7625E-09,-411.1998316511E-03
+71.9187E-09,-421.2500827998E-03
+72.0750E-09,-432.7073691092E-03
+72.2312E-09,-447.7827458322E-03
+72.3875E-09,-462.8581225551E-03
+72.5437E-09,-476.5264641173E-03
+72.7000E-09,-486.5767152659E-03
+72.8562E-09,-495.2199312538E-03
+73.0125E-09,-498.8380216673E-03
+73.1687E-09,-498.8380216673E-03
+73.3250E-09,-494.6169161850E-03
+73.4812E-09,-479.5415394620E-03
+73.6375E-09,-463.0591275782E-03
+73.7937E-09,-440.1445549594E-03
+73.9500E-09,-409.9938015135E-03
+74.1062E-09,-378.4360129067E-03
+74.2625E-09,-343.2601338865E-03
+74.4187E-09,-306.6772197055E-03
+74.5750E-09,-267.8832502717E-03
+74.7312E-09,-232.7073712515E-03
+74.8875E-09,-197.5314922312E-03
+75.0437E-09,-162.3556132110E-03
